source,sentence_id,sentence_text
Leipzig_deu_news_2023_1M,246358,"Der Dienst nutzt nach FIFA-Angaben Künstliche Intelligenz (KI), um Hassnachrichten herauszufiltern, die Spielerinnen und Spielern dann nicht angezeigt werden."
Leipzig_deu_news_2023_1M,246405,"Der Digitalbonus soll kleine und mittelgroße Unternehmen auch im Ilm-Kreis bei der Digitalisierung von Betriebsprozessen, Produkten und Dienstleistungen unterstützen."
Leipzig_deu_news_2023_1M,246428,Der Digitalisierungsgrad in der Abteilung Wirtschaft und Forschung beträgt laut Wirtschaftslandesrat Markus Achleitner 81 Prozent aller Unternehmensförderfälle.
Leipzig_deu_news_2023_1M,246542,"Der DKFZ-Vorstandsvorsitzende Michael Baumann betonte, „Künstliche Intelligenz ist eine Revolution, ist ein Durchbruch, den wir systematisch nutzen können.“"
Leipzig_deu_news_2023_1M,247598,"Der ehemalige stellvertretende Landrat im Landkreis Ludwigslust-Parchim ist seit 2021 als Staatssekretär im Ministerium für Inneres, Bau und Digitalisierung des Landes Mecklenburg-Vorpommern tätig."
Leipzig_deu_news_2023_1M,248709,"Deren Eingruppierung sei auf dem Arbeitsmarkt nicht mehr konkurrenzfähig, schreiben die Landrätinnen und Landräte."
Leipzig_deu_news_2023_1M,249110,Der Entwickler von Hartz IV setzt sich für die jüngere Generation auf dem Arbeitsmarkt ein.
Leipzig_deu_news_2023_1M,249326,"Der erfolgreiche YouTuber hat eine Künstliche Intelligenz geschaffen, automatisch Video-Content erstellt."
Leipzig_deu_news_2023_1M,250877,Der Faktor Arbeit müsste steuerlich viel mehr entlastet werden; gerade auch wegen der Umbrüche in der Arbeitswelt.
Leipzig_deu_news_2023_1M,251917,Der Film läuft bei Crossing Europe in der Kategorie „Arbeitswelten“ und ab 18. Mai in heimischen Kinos.
Leipzig_deu_news_2023_1M,253440,Der für die US-Geldpolitik besonders wichtige monatliche Arbeitsmarktbericht wird an diesem Freitag veröffentlicht.
Leipzig_deu_news_2023_1M,254793,"Der Gesetzgeber reagiert damit auf die voranschreitende Digitalisierung und Vernetzung des Maschinensektors im Internet der Dinge, die zunehmende Verbreitung Künstlicher Intelligenz und die zunehmende Automatisierung der Produktion."
Leipzig_deu_news_2023_1M,255764,"Der Grund: „Bisher wurden bei den Preisen die Personalkosten für die Hauswirtschaftskräfte nicht eingerechnet“, erklärte Stadtkämmerer Jens Uhlig (CDU) in der Sitzung des Haupt-, Finanz- und Digitalisierungsausschusses (HFDA)."
Leipzig_deu_news_2023_1M,255873,"Der Grund: Die Chronobiologie lässt den inneren Wecker der Eulen später läuten, als es die Arbeitswelt von ihnen verlangt."
Leipzig_deu_news_2023_1M,255905,Der Grund: Durch die Digitalisierung und die damit einhergehenden neuen Fachgebiete entwickelt sich die Branche in einem rasanten Tempo.
Leipzig_deu_news_2023_1M,256174,Der Grund sei Ungleichbehandlung und mangelnde Chancengleichheit von Frauen am Arbeitsmarkt.
Leipzig_deu_news_2023_1M,256282,"Der Grünen-Arbeitsmarktpolitiker Frank Bsirske kündigte an, dass die Regierung in den kommenden Wochen das Tariftreuegesetz für den Bund vorlegen wird."
Leipzig_deu_news_2023_1M,257103,"Der heimische Arbeitsmarkt war 2022 geprägt durch einen enormen Aufholprozess nach der Corona-Pandemie, verbunden mit Rekordbeschäftigung und der niedrigsten Arbeitslosigkeit seit 2011."
Leipzig_deu_news_2023_1M,257531,Der HIRSCHTEC Digital Workplace® dient hierbei als eines der zentralen Elemente einer neuen hybriden Arbeitswelt.
Leipzig_deu_news_2023_1M,257944,Der Hype um den revolutionären Chatbot „ChatGPT“ hat die Sicht auf unsere Arbeitswelt komplett auf den Kopf gestellt.
Leipzig_deu_news_2023_1M,257948,Der Hype um Künstliche Intelligenz hat eine gewaltige Umschichtung in Growth-Aktien verursacht.
Leipzig_deu_news_2023_1M,257949,Der Hype um künstliche Intelligenz (KI) hat auch die Börsen ergriffen.
Leipzig_deu_news_2023_1M,258405,"Der in Linz aufgewachsene, langjährige Präsident der Notariatskammer Österreichs war zeit seines Lebens an den Chancen der Digitalisierung interessiert."
Leipzig_deu_news_2023_1M,258629,Der interkulturelle Austausch und das Hineinschnuppern in den internationalen Arbeitsmarkt stehen dabei im Fokus.
Leipzig_deu_news_2023_1M,258744,"Der Investorentag zum Thema Künstliche Intelligenz (KI) habe die hohen Erwartungen nicht erfüllt, schrieb Analyst Rishi Jaluria in einer am Dienstag vorliegenden Studie."
Leipzig_deu_news_2023_1M,258784,"Der iPhone-Konzern ist der einzige große Technologiekonzern, der sich im Wettrennen um Künstliche Intelligenz bedeckt hält."
Leipzig_deu_news_2023_1M,261353,"Der Königsteiner Schlüssel sei ungeeignet, um die Arbeitsmarktintegration von Geflüchteten zu fördern, erklärte das Institut in der Vorwoche und verwies auf eine gemeinsame Studie mit der Universität Bielefeld."
Leipzig_deu_news_2023_1M,261362,"«Der konjunkturelle Abschwung ist mittlerweile auch auf dem Arbeitsmarkt angekommen», erklärte Institutspräsident Bert Rürup."
Leipzig_deu_news_2023_1M,261482,Der Konzern baut nun mit öffentlicher Förderung einen Stadtteil für Künstliche Intelligenz.
Leipzig_deu_news_2023_1M,261610,Der Konzern will sich mehr auf künstliche Intelligenz konzentrieren.
Leipzig_deu_news_2023_1M,261793,"Der Kreis kann in der Digitalisierung auf eine klare Strategie zurückgreifen und hat ein Prozessmanagement eingerichtet“, fasst gpa-Projektleiterin Sandra Diebel die Prüfungsergebnisse zusammen."
Leipzig_deu_news_2023_1M,262278,Der künstliche Intelligenz Index von BÖRSE ONLINE wurde gerade zum Zertifikat des Jahres gekürt.
Leipzig_deu_news_2023_1M,262732,"Der lange fehlende Kontakt zur betrieblichen Arbeitswelt habe sich oft als Hemmnis für den Wiedereinstieg in einen Job erwiesen, erklärte der Erwerbslosenbeirat weiter."
Leipzig_deu_news_2023_1M,262776,"Der langjährige Leiter der Abteilung für künstliche Intelligenz, Jeff Dean, kündigte seinen Mitarbeitern an, dass sie ihre Arbeit nicht mehr mit der Außenwelt teilen dürfen."
Leipzig_deu_news_2023_1M,262946,Der Lebensmittelkonzern setzt auf der Suche nach Einsparungspotential auch auf künstliche Intelligenz.
Leipzig_deu_news_2023_1M,265729,"Der misst mit 37 Einzelindikatoren in fünf Kategorien, wie weit eine Stadt auf ihrem Digitalisierungspfad vorangeschritten ist."
Leipzig_deu_news_2023_1M,266647,"Der Nachhaltigkeitsbonus umfasse die drei Dimensionen Ökologie, Mitarbeiter:innen & Regionen sowie Wirtschaft & Digitalisierung."
Leipzig_deu_news_2023_1M,266826,Der Nachwuchs am Arbeitsmarkt strebt immer seltener Top-Jobs an.
Leipzig_deu_news_2023_1M,267974,Der niederösterreichische Arbeitsmarkt hat sich im Laufe des Jahres 2022 gut entwickelt und ist trotz schwieriger werdender Rahmenbedingungen auch im Dezember stabil.
Leipzig_deu_news_2023_1M,268074,"Der noch wichtigere Arbeitsmarktbericht der US-Regierung, der auch Jobs im öffentlichen Dienst erfasst, steht am Freitag an."
Leipzig_deu_news_2023_1M,268640,Der offizielle Startschuss fällt am 19. April mit der Cybersicherheitskonferenz im Haus der Digitalisierung.
Leipzig_deu_news_2023_1M,269244,"Der Pakt soll nach seinen Worten Maßnahmen enthalten zur Planungsbeschleunigung, Stärkung des Wachstums, Digitalisierung der Verwaltung und Begrenzung der irregulären Migration."
Leipzig_deu_news_2023_1M,269582,"Der Personalmangel werde jedenfalls weiter zunehmen, prognostizierte das Tiroler Arbeitsmarktservice."
Leipzig_deu_news_2023_1M,270410,"Der Präsident der Minneapolis Fed, Neel Kashkari, sagte am Sonntag, dass künftige Zinserhöhungen weitgehend datenabhängig sein werden und dass der Arbeitsmarkt in diesem Jahr eine gewisse Abkühlung erfahren werde."
Leipzig_deu_news_2023_1M,270803,Der private Arbeitsmarktdienstleister ADP meldete zu Handelsbeginn einen deutlich über den Erwartungen liegenden Beschäftigungsaufbau.
Leipzig_deu_news_2023_1M,274518,Der Schweizer Arbeitsmarkt könnte die Glanzzeiten hinter sich haben.
Leipzig_deu_news_2023_1M,274651,Der Schwerpunkt liegt auf Digitalisierung.
Leipzig_deu_news_2023_1M,275343,Der Siemens-Standort Braunschweig ist nach Unternehmensangaben der weltweit größte und älteste Fertigungs- und Entwicklungsstandort für Bahnsignal- und Bahnautomatisierungs-Technologien.
Leipzig_deu_news_2023_1M,276519,Der Sprachbot ChatGPT hat künstliche Intelligenz zum Massenphänomen gemacht.
Leipzig_deu_news_2023_1M,276650,"Der Spurwechsel soll den Arbeitsmarkt auch für Asylbewerber öffnen, die vor dem Stichtag 29. März 2023 eingereist sind, wenn sie gefragte Qualifikationen mitbringen."
Leipzig_deu_news_2023_1M,276974,"Der Stadtrat hat jetzt den Posten des Bürgermeisters für Wirtschaft, Digitalisierung und Sicherheit ausgeschrieben."
Leipzig_deu_news_2023_1M,277199,Der starke Arbeitsmarktbericht vom vergangenen Freitag wirke dabei immer noch nach.
Leipzig_deu_news_2023_1M,277460,"«Der Stellenetat des ÖDB hingegen blieb fast unverändert, obwohl er einerseits die Umsetzung der Digitalisierung begleiten und kontrollieren muss sowie andererseits neue Aufgaben und Kompetenzen erhalten soll.»"
Leipzig_deu_news_2023_1M,278973,"Der Tech-Milliardär vergleicht Künstliche Intelligenz mit einem Flaschengeist: Sie könne alle Wünsche erfüllen, Märchen würden aber selten gut enden."
Leipzig_deu_news_2023_1M,279389,Der Tiroler Arbeitsmarkt sei weiterhin sehr robust.
Leipzig_deu_news_2023_1M,279984,"Der Transporteur aus Schindellegi hat schon vor Jahren die Digitalisierungs-Initiative ""eTouch"" ins Leben gerufen."
Leipzig_deu_news_2023_1M,281215,"Der Umstieg von der Handy-Signatur zur ID-Austria ist der Aufstieg zur noch sichereren und noch bequemeren Nutzung der digitalen Services des Bundes und zugleich die Basis für alle digitalen Ausweise“, so Staatssekretär für Digitalisierung Florian Tursky."
Leipzig_deu_news_2023_1M,281920,Der US-Arbeitsmarkt hat sich im September unerwartet robust gezeigt.
Leipzig_deu_news_2023_1M,281921,«Der US-Arbeitsmarkt ist weiterhin in recht robuster Verfassung.
Leipzig_deu_news_2023_1M,281971,"Der USDX fiel in der letzten Woche bereits von 107 auf 106 Punkte, trotz der guten Arbeitsmarktdaten und weiter steigenden Zinsen."
Leipzig_deu_news_2023_1M,282026,Der US-Nachrichtendienst NSA will zukünftig mehr auf künstliche Intelligenz setzen.
Leipzig_deu_news_2023_1M,282521,"Der Verdächtige habe die von der Microsoft-Beteiligung OpenAI entwickelte Künstliche Intelligenz (KI) genutzt, um eine erfundene Geschichte eines Zugunglücks in der nordwestchinesischen Stadt Gansu zu streuen, teilte die Polizei am Mittwoch mit."
Leipzig_deu_news_2023_1M,284605,"«Der Vorschlag enthält mehrere Vorhaben zu Planungsbeschleunigung, Wachstumsförderung, Digitalisierung und Migration."
Leipzig_deu_news_2023_1M,285375,"Der Walldorfer Softwarkonzern plant demnach, ""offene Referenzarchitekturen (ORA) für eine paneuropäische Cloud-Edge-Infrastruktur mitzuentwickeln, um die Digitalisierung und digitale Souveränität für die Industrie voranzutreiben"""
Leipzig_deu_news_2023_1M,285384,"Der Wandel des Arbeitsmarkts spiegelt hierzulande laut der Expertin eher den aktuellen Zeitgeist wider: Groß Karriere machen in einer Firma, das spielt es zwar nicht mehr – das wollen aber auch nur mehr die wenigsten."
Leipzig_deu_news_2023_1M,285963,Derweil machten die Aussagen zum Thema Künstliche Intelligenz Hoffnung.
Leipzig_deu_news_2023_1M,286529,Der wichtigste Digitalisierungsplan von Gesundheitsminister Lauterbach nimmt Form an.
Leipzig_deu_news_2023_1M,286756,"Der Winter bremst den sächsischen Arbeitsmarkt dieses Jahr anders als üblich, sagt Behördenchef Klaus-Peter Hansen."
Leipzig_deu_news_2023_1M,287085,Der Workation-Ort steht für freie Arbeitswelten und Kulturerweiterung der Unternehmen.
Leipzig_deu_news_2023_1M,287678,"Derzeit könne laut Kopecky zwar auf langjährige Mitarbeiter zurückgegriffen werden, doch anstehende Pensionierungen in den nächsten Jahren stelle das Bad - wenn die Arbeitsmarktsituation so bleibt - vor zusätzliche Herausforderungen."
Leipzig_deu_news_2023_1M,289140,"Deshalb arbeite man daran, Flexibilität und Produktivität zu erhöhen sowie Standardisierung und Digitalisierung voranzutreiben."
Leipzig_deu_news_2023_1M,290042,"Deshalb müsse geschaut werden, dass möglichst viele Geflüchtete einen ""Spurwechsel"" vom Asylrecht in den Arbeitsmarkt in Anspruch nehmen können, so die Ministerin."
Leipzig_deu_news_2023_1M,290050,Deshalb müsse man an der Wahrnehmung des Tourismus in Bayern arbeiten - sowohl bei den Einheimischen und auf dem Arbeitsmarkt als auch bei den kommunalen Entscheidungsträgern.
Leipzig_deu_news_2023_1M,291199,"Dessen Zustimmung gilt als sicher, da die Abgeordneten die Vereinfachungen im Mess- und Eichrecht bereits im April mit dem Beschluss des Gesetzentwurfs ""zum Neustart der Digitalisierung der Energiewende"" forderten."
Leipzig_deu_news_2023_1M,291440,Deswegen ist Ihnen die Digitalisierung immer ein Anliegen gewesen?
Leipzig_deu_news_2023_1M,291554,"Deswegen sei das Plus von 12,6 Prozent, das Minister Heil jetzt plane, «einfach zu viel, wenn man daran denkt, dass diejenigen, die es bekommen, als Sozialleistungen einen Anreiz haben sollten, in den Arbeitsmarkt zu gehen»."
Leipzig_deu_news_2023_1M,291612,"Deswegen, so sah es auch der Wirtschafts-, Finanz- und Digitalisierungsausschuss und folgte der Empfehlung des Eigenbetriebs, soll eine Preisanpassung frühestens zum 1. Oktober kommen."
Leipzig_deu_news_2023_1M,291823,"Des Weiteren werden Innovationen, auch im technischen Bereich, hochgeschätzt: 80 Prozent nutzen Künstliche Intelligenz mindestens einmal pro Woche bei der Arbeit – und finden, dass dadurch ihr Arbeitsalltag produktiver wird."
Leipzig_deu_news_2023_1M,292264,Deutsche Gewerkschaftsbund (DGB) kritisiert die ungleichen Chancen auf dem Arbeitsmarkt.
Leipzig_deu_news_2023_1M,292802,"Deutschland rangiert bei der Digitalisierung weit unter dem EU-Durchschnitt, und eine umfassende Digitalisierungsstrategie ist nicht in Sicht."
Leipzig_deu_news_2023_1M,292904,"Deutschland sicher in die Zukunft führen“ trägt, beinhaltet neben einem radikalen Wandel in der Asylpolitik, Bekenntnissen zur deutschen Leitkultur und zur Atomkraft auch angestrebte Reformen in der Renten- und Arbeitsmarktpolitik."
Leipzig_deu_news_2023_1M,293131,Deutschlandweit kämpfen Studentenwerke mit der Digitalisierung der BAföG-Anträge.
Leipzig_deu_news_2023_1M,293229,Deutsch-Sprachkurse für Einwanderer in Frankfurt: Die Mehrheit der Bürgergeld-Empfänger steht für den Arbeitsmarkt gar nicht zur Verfügung.
Leipzig_deu_news_2023_1M,293383,"DGB-AusbildungsreportLehrling über Digitalisierung: ""Wir haben lange gepennt"""
Leipzig_deu_news_2023_1M,295074,"Die 77-Jährige bekommt die prestigeträchtige Auszeichnung dafür, das Verständnis verbessert zu haben, welche Rolle Frauen im Arbeitsmarkt spielen, wie der Generalsekretär der Akademie, Hans Ellegren, bei der Preisbekanntgabe sagte."
Leipzig_deu_news_2023_1M,295075,"Die 77-Jährige erhält die prestigeträchtige Auszeichnung dafür, das Verständnis verbessert zu haben, welche Rolle Frauen im Arbeitsmarkt spielen, sagte Generalsekretär Hans Ellegren bei der Bekanntgabe."
Leipzig_deu_news_2023_1M,295562,Die Abschlussklassen besuchten die „Walter Group“ und erhielten Einblicke in die internationale Arbeitswelt des Unternehmens.
Leipzig_deu_news_2023_1M,295568,Die Abschwächung sei Folge einer Abkühlung am Arbeitsmarkt und generell der Auswirkungen der restriktiveren Geldpolitik.
Leipzig_deu_news_2023_1M,296128,Die Agentur hat gemäss im Jahr 2022 die Daten von 162 Städten und grossen Orten in ihre Untersuchung einfliessen lassen – vom Arbeitsmarkt über Erholung bis hin zum Wohnungsmarkt.
Leipzig_deu_news_2023_1M,296731,"Die Aktivitätsgebiete umfassen Landmaschinen, Kommunalfahrzeuge, hydraulische Komponenten und elektrohydraulische Systeme, Produktionsanlagen für die Glasbehälterindustrie, Anlagen für die Herstellung von Getränken sowie Automatisierungslösungen."
Leipzig_deu_news_2023_1M,296966,"Die aktuell gute Situation am Arbeitsmarkt sollte dazu genutzt werden, die Arbeitsmarktpolitik an „demokratischen und menschenrechtlichen Grundsätzen“ auszurichten, findet dann die Initiative „Aktive Arbeitslose Österreich“."
Leipzig_deu_news_2023_1M,296990,"Die AK vermisst jedoch mutige Akzente und wichtige Weichenstellungen in den Bereichen Gesundheit, Pflege, Arbeitsmarkt, Klimaschutz und Kommunalpolitik."
Leipzig_deu_news_2023_1M,297133,"""Die allgemeine Situation am Arbeitsmarkt ist schwierig, das spürt auch die Polizei"", erklärte das Ministerium auf Anfrage."
Leipzig_deu_news_2023_1M,297298,"Die Altenheim-App von Pflegezeit nutzt künstliche Intelligenz, um Pflegenden Zeit zu sparen."
Leipzig_deu_news_2023_1M,297511,"Die ambitionierten Ausbauziele sind gefährdet, wenn nicht sämtliche Arbeitsmarktpotenziale ausgeschöpft werden."
Leipzig_deu_news_2023_1M,297595,"Die am Freitag veröffentlichten US-Daten lieferten drei Erkenntnisse: Resilienz am US-Arbeitsmarkt, verbesserte Konsumlaune und gleichzeitig sinkende Inflationserwartungen."
Leipzig_deu_news_2023_1M,298999,"Die Anlage wird hochtechnisiert sein, auch Künstliche Intelligenz und Machine Learning kommen dort zum Einsatz."
Leipzig_deu_news_2023_1M,299020,"Die Anleger hofften, dass der Arbeitsmarktbericht der US-Regierung am Nachmittag (13.30 Uhr MEZ) weitere Hinweise auf ein Ende der Zinserhöhungen der US-Notenbank Fed liefert."
Leipzig_deu_news_2023_1M,299030,"""Die Anleger müssen jetzt zwischen den unverändert hohen geopolitischen Risiken und den zuletzt positiven Nachrichten von den Notenbanken und vom US-Arbeitsmarkt abwägen."""
